Position,Track Name,Artist,URL,filename,ID,date,country,group,duration_ms,popularity,acousticness,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,valence,tempo,loud_start
8,Whoopty,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,2020-12-16-in-viral.csv,5vGLcdRuSbUhD8ScwsGSdA,2020-12-16,in,viral,123428,93,0.19,0.711,0.598,3,0,0.15,-7.621,0,0.182,0.737,140.175,-14.738
9,Ace Of Spades,Yugo,https://open.spotify.com/track/25hBPclfiojT5Wf2kUIr1M,2020-12-16-in-viral.csv,25hBPclfiojT5Wf2kUIr1M,2020-12-16,in,viral,181717,48,0.146,0.81,0.459,5,0,0.115,-11.186,0,0.203,0.43,139.991,-17.809
10,Titliaan,Afsana Khan,https://open.spotify.com/track/1980E4Grgu5xAhNbFZ1mb1,2020-12-16-in-viral.csv,1980E4Grgu5xAhNbFZ1mb1,2020-12-16,in,viral,195483,72,0.332,0.745,0.757,6,0,0.125,-2.572,1,0.0333,0.712,123.962,-6.595
11,,,https://open.spotify.com/track/461JKAn7H6Sbx0ql9IvRUG,2020-12-16-in-viral.csv,461JKAn7H6Sbx0ql9IvRUG,2020-12-16,in,viral,252000,51,0.377,0.741,0.636,2,0,0.113,-5.515,0,0.434,0.55,80.106,-13.473
12,Иса,Andro,https://open.spotify.com/track/3UhxFvqG58SkVZuyJdCcLs,2020-12-16-in-viral.csv,3UhxFvqG58SkVZuyJdCcLs,2020-12-16,in,viral,159529,62,0.422,0.617,0.649,5,1.3e-06,0.244,-3.796,0,0.0428,0.487,85.017,-9.3
13,Phut Hon (Remix),欣然丫,https://open.spotify.com/track/7aAbbkIsZNXhy7gwMT8xvu,2020-12-16-in-viral.csv,7aAbbkIsZNXhy7gwMT8xvu,2020-12-16,in,viral,180119,56,0.0248,0.861,0.56,11,0.00391,0.0972,-7.537,0,0.0852,0.175,128.0,-26.822
14,Cool Kids,Kayan,https://open.spotify.com/track/4EARhoKrvwopHfqiEd4xSo,2020-12-16-in-viral.csv,4EARhoKrvwopHfqiEd4xSo,2020-12-16,in,viral,172584,41,0.647,0.856,0.375,5,5.99e-06,0.112,-8.307,0,0.0643,0.554,88.98,-18.631
15,E-GIRLS ARE RUINING MY LIFE!,CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,2020-12-16-in-viral.csv,7bCfHiRcfUjG0YVVNUL7Ve,2020-12-16,in,viral,105176,83,0.00161,0.614,0.937,1,0.00136,0.103,-7.443,1,0.115,0.386,84.98,-6.67
16,YESSIR!,Rarin,https://open.spotify.com/track/2exdDhuNjyxtmJIKkbSWbo,2020-12-16-in-viral.csv,2exdDhuNjyxtmJIKkbSWbo,2020-12-16,in,viral,110344,70,0.0777,0.769,0.612,2,0,0.0953,-6.727,1,0.343,0.394,174.135,-14.933
17,Just the Two of Us,"Grover Washington, Jr.",https://open.spotify.com/track/5fdNHVZHbWB1AaXk4RBGVD,2020-12-16-in-viral.csv,5fdNHVZHbWB1AaXk4RBGVD,2020-12-16,in,viral,443773,74,0.445,0.743,0.43,10,0.363,0.0455,-14.575,0,0.0906,0.593,95.406,-28.214
18,Trap Anthem,MC Virgins,https://open.spotify.com/track/0CJgUQ8UemK2htS73Ye5U8,2020-12-16-in-viral.csv,0CJgUQ8UemK2htS73Ye5U8,2020-12-16,in,viral,133017,75,0.106,0.819,0.819,6,0,0.108,-5.531,0,0.176,0.736,160.005,-21.855
19,это ли счастье?,Rauf & Faik,https://open.spotify.com/track/65cYA2DbCETUTylYI75HgP,2020-12-16-in-viral.csv,65cYA2DbCETUTylYI75HgP,2020-12-16,in,viral,204489,73,0.577,0.684,0.76,10,0.000131,0.14,-5.033,0,0.0463,0.444,154.033,-16.985
20,Koino Uta,Yunomi,https://open.spotify.com/track/15St0qWPnH4xKflV39vk28,2020-12-16-in-viral.csv,15St0qWPnH4xKflV39vk28,2020-12-16,in,viral,209898,63,0.0281,0.633,0.839,0,0.00124,0.0823,-6.302,0,0.0488,0.371,160.018,-19.819
1,اندال اندال,Ahmed Moza,https://open.spotify.com/track/6RpPYyGGMyDL9xfRcQfffj,2020-12-16-eg-viral.csv,6RpPYyGGMyDL9xfRcQfffj,2020-12-16,eg,viral,243716,54,0.134,0.945,0.888,1,0.000338,0.288,-0.196,0,0.0556,0.956,105.005,-2.189
2,انتي معلمه,Omar Kamal,https://open.spotify.com/track/4hblFPAEyTcgaMnaBNjx5Q,2020-12-16-eg-viral.csv,4hblFPAEyTcgaMnaBNjx5Q,2020-12-16,eg,viral,192094,49,0.268,0.932,0.988,9,1.63e-05,0.204,-1.281,0,0.0822,0.917,130.01,-3.298
3,Astronaut In The Ocean,Masked Wolf,https://open.spotify.com/track/0jdso14vaFnpRazMLEZovF,2020-12-16-eg-viral.csv,0jdso14vaFnpRazMLEZovF,2020-12-16,eg,viral,132780,73,0.174,0.778,0.695,4,0,0.151,-6.865,0,0.0913,0.472,149.996,-16.569
4,Whoopty,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,2020-12-16-eg-viral.csv,5vGLcdRuSbUhD8ScwsGSdA,2020-12-16,eg,viral,123428,93,0.19,0.711,0.598,3,0,0.15,-7.621,0,0.182,0.737,140.175,-14.738
5,Hustla,Wegz,https://open.spotify.com/track/26x46Jk6rpcfkT8xttvUCc,2020-12-16-eg-viral.csv,26x46Jk6rpcfkT8xttvUCc,2020-12-16,eg,viral,188254,53,0.0684,0.789,0.734,8,0,0.111,-4.919,1,0.202,0.528,155.039,-27.258
6,Han AlAn,Adham Nabulsi,https://open.spotify.com/track/2MaVjzNUXijqQM9ULZMRzq,2020-12-16-eg-viral.csv,2MaVjzNUXijqQM9ULZMRzq,2020-12-16,eg,viral,220724,56,0.382,0.659,0.87,0,0,0.725,-6.138,0,0.094,0.619,99.981,-8.433
7,مهرجان اندال اندال - Radio Mix,احمد موزة,https://open.spotify.com/track/3KBfBmtmzoRaZGmKf7EK8e,2020-12-16-eg-viral.csv,3KBfBmtmzoRaZGmKf7EK8e,2020-12-16,eg,viral,243677,35,0.0989,0.924,0.903,9,7.28e-05,0.278,-1.968,1,0.0797,0.898,107.726,-3.839
8,مهرجان سور الجدعان,حوده بندق,https://open.spotify.com/track/2kDMo3vCdzD5p5Z8F0lNiE,2020-12-16-eg-viral.csv,2kDMo3vCdzD5p5Z8F0lNiE,2020-12-16,eg,viral,180112,46,0.174,0.859,0.859,0,9.99e-06,0.34,-2.424,1,0.102,0.768,109.964,-7.583
9,E-GIRLS ARE RUINING MY LIFE!,CORPSE,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve,2020-12-16-eg-viral.csv,7bCfHiRcfUjG0YVVNUL7Ve,2020-12-16,eg,viral,105176,83,0.00161,0.614,0.937,1,0.00136,0.103,-7.443,1,0.115,0.386,84.98,-6.67
10,Coping,Rosie Darling,https://open.spotify.com/track/0RjKWagIjeOoxpsiCT4gls,2020-12-16-eg-viral.csv,0RjKWagIjeOoxpsiCT4gls,2020-12-16,eg,viral,190266,65,0.613,0.502,0.444,6,0,0.103,-7.294,1,0.116,0.196,157.604,-17.106
11,مهرجان كده باى باى,رمضان البرنس,https://open.spotify.com/track/53dFIitnzd89UeFF7RxdOg,2020-12-16-eg-viral.csv,53dFIitnzd89UeFF7RxdOg,2020-12-16,eg,viral,232071,37,0.33,0.744,0.939,10,0,0.335,-1.589,1,0.0902,0.774,105.007,-13.38
12,مش مسيكب,Shehab,https://open.spotify.com/track/5FxlSMaLX8PJDhCAGsCB5P,2020-12-16-eg-viral.csv,5FxlSMaLX8PJDhCAGsCB5P,2020-12-16,eg,viral,184737,42,0.418,0.837,0.349,2,0,0.107,-10.442,1,0.168,0.315,129.989,-35.66
13,HOLIDAY,Lil Nas X,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,2020-12-16-eg-viral.csv,6zFMeegAMYQo0mt8rXtrli,2020-12-16,eg,viral,154997,90,0.12,0.81,0.511,5,0,0.0832,-6.924,0,0.164,0.837,151.947,-9.469
14,مهرجان السكة التانية,Ahmed Abdo,https://open.spotify.com/track/6BOlArkA0tWoY6AP1nal24,2020-12-16-eg-viral.csv,6BOlArkA0tWoY6AP1nal24,2020-12-16,eg,viral,156137,42,0.0902,0.807,0.716,5,0,0.448,-5.05,0,0.0366,0.662,109.991,-13.795
15,Deep End,Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,2020-12-16-eg-viral.csv,6HlE9t71z9DjGi7KqSyEpA,2020-12-16,eg,viral,141223,83,0.758,0.711,0.592,4,0,0.156,-7.136,0,0.23,0.535,124.749,-9.319
16,Kelma Wa7da,Gabs Masr,https://open.spotify.com/track/2J1XYgMCCptmxD7pTLK94j,2020-12-16-eg-viral.csv,2J1XYgMCCptmxD7pTLK94j,2020-12-16,eg,viral,191999,22,0.453,0.858,0.907,4,7.3e-05,0.119,-3.93,1,0.048,0.863,140.005,-22.957
17,Bestek Now,Shahyn,https://open.spotify.com/track/3e1PxagfpNmZl8HzssQl5F,2020-12-16-eg-viral.csv,3e1PxagfpNmZl8HzssQl5F,2020-12-16,eg,viral,181394,47,0.363,0.706,0.591,5,0,0.217,-10.727,0,0.336,0.381,140.924,-18.894
18,Mayonaka no Door / Stay With Me,Miki Matsubara,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,2020-12-16-eg-viral.csv,2BHj31ufdEqVK5CkYDp9mA,2020-12-16,eg,viral,312293,77,0.176,0.658,0.747,5,8.49e-06,0.0789,-6.615,1,0.0431,0.792,108.259,-15.753
19,Just the Two of Us,"Grover Washington, Jr.",https://open.spotify.com/track/5fdNHVZHbWB1AaXk4RBGVD,2020-12-16-eg-viral.csv,5fdNHVZHbWB1AaXk4RBGVD,2020-12-16,eg,viral,443773,74,0.445,0.743,0.43,10,0.363,0.0455,-14.575,0,0.0906,0.593,95.406,-28.214
20,Prisoner (feat. Dua Lipa),Miley Cyrus,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,2020-12-16-eg-viral.csv,2Oycxb8QbPkpHTo8ZrmG0B,2020-12-16,eg,viral,169333,82,0.0103,0.781,0.67,3,0,0.0761,-3.912,0,0.0452,0.595,127.99,-5.311
1,Drugs On Tap,Lloyd Luther,https://open.spotify.com/track/650Y88XvGHwLgDleFDSYmF,2019-09-23-gb-viral.csv,650Y88XvGHwLgDleFDSYmF,2019-09-23,gb,viral,356000,45,0.0382,0.512,0.632,8,0.000742,0.316,-9.243,1,0.43,0.358,68.997,-14.427
2,Ride It,Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2019-09-23-gb-viral.csv,2tnVG71enUj33Ic2nFN6kZ,2019-09-23,gb,viral,157605,85,0.177,0.88,0.751,7,6.43e-05,0.106,-4.258,0,0.0874,0.884,117.948,-6.626
3,Dance Monkey,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-09-23-gb-viral.csv,1rgnBhdG2JDFTbYkYRZAku,2019-09-23,gb,viral,209754,68,0.688,0.825,0.593,6,0.000161,0.17,-6.401,0,0.0988,0.54,98.078,-18.771
4,VALENTINO,24kGoldn,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh,2019-09-23-gb-viral.csv,0c7K73roy6RW4ebDkf4yGh,2019-09-23,gb,viral,179133,64,0.197,0.744,0.718,9,0,0.134,-4.853,0,0.181,0.549,151.098,-20.911
5,Taste (Make It Shake),Aitch,https://open.spotify.com/track/1xPpYbCaJWonL7IFXPDjON,2019-09-23-gb-viral.csv,1xPpYbCaJWonL7IFXPDjON,2019-09-23,gb,viral,213680,61,0.277,0.761,0.442,0,0,0.125,-12.872,1,0.383,0.706,97.753,-13.601
6,3 Nights,Don Blaine,https://open.spotify.com/track/1AaPSVfu8p48Y7rFhMXkQ2,2019-09-23-gb-viral.csv,1AaPSVfu8p48Y7rFhMXkQ2,2019-09-23,gb,viral,180143,43,0.0679,0.751,0.505,10,0,0.106,-5.597,1,0.13,0.763,75.991,-11.947
7,Both,Headie One,https://open.spotify.com/track/0SxjNrhMwarsbcgEy0pavJ,2019-09-23-gb-viral.csv,0SxjNrhMwarsbcgEy0pavJ,2019-09-23,gb,viral,213586,63,0.565,0.751,0.674,1,0.000266,0.114,-7.101,1,0.212,0.565,145.808,-12.737
8,Original Nuttah 25 (feat. IRAH) - Chase & Status Remix,Uk Apache,https://open.spotify.com/track/7CiZj5S4E5FVboR0yLVLzc,2019-09-23-gb-viral.csv,7CiZj5S4E5FVboR0yLVLzc,2019-09-23,gb,viral,223454,54,0.0258,0.425,0.894,10,1.56e-06,0.0996,-4.991,0,0.0762,0.171,115.412,-14.099
9,hot girl bummer,blackbear,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019-09-23-gb-viral.csv,7aiClxsDWFRQ0Kzk5KI5ku,2019-09-23,gb,viral,185093,27,0.128,0.778,0.559,6,0,0.399,-7.109,0,0.0776,0.678,129.989,-10.442
10,Circles,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019-09-23-gb-viral.csv,21jGcNKet2qwijlDFuPiPb,2019-09-23,gb,viral,215280,87,0.192,0.695,0.762,0,0.00244,0.0863,-3.497,1,0.0395,0.553,120.042,-17.407
11,Change,Alz X 38,https://open.spotify.com/track/3qvYObuTA1qbfL9LpeRtLx,2019-09-23-gb-viral.csv,3qvYObuTA1qbfL9LpeRtLx,2019-09-23,gb,viral,174367,0,0.108,0.784,0.675,5,0,0.091,-8.54,0,0.255,0.278,95.046,-16.795
12,Sorry,Joel Corry,https://open.spotify.com/track/6y1UtRcHQU07aUs3oxZ8Yn,2019-09-23-gb-viral.csv,6y1UtRcHQU07aUs3oxZ8Yn,2019-09-23,gb,viral,188640,68,0.0547,0.744,0.79,8,0.000802,0.32,-4.617,0,0.0562,0.847,125.002,-8.596
13,Motivation,Normani,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm,2019-09-23-gb-viral.csv,0rIAC4PXANcKmitJfoqmVm,2019-09-23,gb,viral,193837,73,0.0192,0.599,0.887,4,1.21e-06,0.3,-3.967,1,0.0984,0.881,170.918,-8.571
14,Buss Down (feat. ZieZie),Aitch,https://open.spotify.com/track/584UC3Qpm8SbYd7aRWKREu,2019-09-23-gb-viral.csv,584UC3Qpm8SbYd7aRWKREu,2019-09-23,gb,viral,211786,59,0.109,0.795,0.779,11,1.44e-05,0.0836,-5.413,1,0.177,0.783,95.045,-20.629
15,Be Honest (feat. Burna Boy),Jorja Smith,https://open.spotify.com/track/5pAbCxt9e3f81lOmjIXwzd,2019-09-23-gb-viral.csv,5pAbCxt9e3f81lOmjIXwzd,2019-09-23,gb,viral,207030,71,0.311,0.757,0.737,4,0,0.113,-6.728,0,0.114,0.635,98.057,-15.574
16,Say My Name,Alex Brightman,https://open.spotify.com/track/3JRwjIr3mVzhL8tGvSHK9Q,2019-09-23-gb-viral.csv,3JRwjIr3mVzhL8tGvSHK9Q,2019-09-23,gb,viral,235286,33,0.351,0.517,0.766,5,0,0.25,-5.386,0,0.216,0.704,94.717,-13.267
17,Lalala,Y2K,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019-09-23-gb-viral.csv,51Fjme0JiitpyXKuyQiCDo,2019-09-23,gb,viral,160626,79,0.181,0.843,0.391,2,0,0.137,-7.899,1,0.0845,0.496,129.972,-13.978
18,Ransom,Lil Tecca,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0,2019-09-23-gb-viral.csv,6EOKwHETwSkZ9gW2b6ASE0,2019-09-23,gb,viral,131240,4,0.0204,0.745,0.642,7,0,0.0658,-6.257,0,0.287,0.226,179.974,-15.835
19,Adicto (with Anuel AA & Ozuna),Tainy,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2019-09-23-gb-viral.csv,3jbT1Y5MoPwEIpZndDDwVq,2019-09-23,gb,viral,270740,77,0.017,0.734,0.836,10,1.64e-05,0.179,-4.803,0,0.0735,0.623,80.002,-12.465
20,F.N,Lil Tjay,https://open.spotify.com/track/0UPBidRYcgJ2mjZlk08V8x,2019-09-23-gb-viral.csv,0UPBidRYcgJ2mjZlk08V8x,2019-09-23,gb,viral,224000,65,0.323,0.562,0.502,6,0,0.0757,-10.269,0,0.255,0.322,120.104,-21.16
1,Soldi,Mahmood,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3,2019-05-26-is-viral.csv,4szQkW1CDHqbRZGltXJdd3,2019-05-26,is,viral,195133,64,0.0361,0.729,0.589,3,0,0.305,-9.871,0,0.0483,0.349,95.065,-11.292
2,Arcade,Duncan Laurence,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD,2019-05-26-is-viral.csv,1Xi84slp6FryDSCbzq4UCD,2019-05-26,is,viral,183624,81,0.818,0.45,0.329,9,0.00109,0.135,-12.603,0,0.0441,0.266,71.884,-27.951
3,Piece Of Your Heart,MEDUZA,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019-05-26-is-viral.csv,1DFD5Fotzgn6yYXkYsKiGs,2019-05-26,is,viral,152913,80,0.0404,0.677,0.744,10,0.00016,0.074,-6.806,0,0.0295,0.631,124.08,-11.46
4,She Got Me,Luca Hänni,https://open.spotify.com/track/6TNK1SFt77MvTFoiTloiFQ,2019-05-26-is-viral.csv,6TNK1SFt77MvTFoiTloiFQ,2019-05-26,is,viral,180816,1,0.0533,0.667,0.755,11,1.15e-05,0.0795,-5.893,0,0.05,0.472,97.063,-13.612
5,Say Na Na Na,Serhat,https://open.spotify.com/track/18B52LHLrMFISSmLgaOdAF,2019-05-26-is-viral.csv,18B52LHLrMFISSmLgaOdAF,2019-05-26,is,viral,178961,23,0.000375,0.651,0.917,1,0.000728,0.351,-4.895,0,0.0669,0.783,118.033,-5.18
6,Sebi,zalagasper,https://open.spotify.com/track/1kXDk1RaOZcIfxdQCVxMWK,2019-05-26-is-viral.csv,1kXDk1RaOZcIfxdQCVxMWK,2019-05-26,is,viral,198800,39,0.181,0.779,0.649,7,0.0201,0.155,-6.938,0,0.0442,0.739,107.915,-6.917
7,Earth,Lil Dicky,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,2019-05-26-is-viral.csv,2S1LebN6AXXQqJolBxlWgO,2019-05-26,is,viral,281500,66,0.639,0.694,0.664,2,0,0.0929,-4.649,1,0.05,0.676,95.941,-7.2
8,Friend of a Friend,Lake Malawi,https://open.spotify.com/track/2U7Zc6NrWQgUWdBAIFrzdI,2019-05-26-is-viral.csv,2U7Zc6NrWQgUWdBAIFrzdI,2019-05-26,is,viral,172641,43,0.269,0.702,0.739,9,1.93e-06,0.0728,-4.891,0,0.0588,0.41,105.983,-11.726
9,Dicks,Séra Bjössi,https://open.spotify.com/track/08T6PcG04UfYckjm1bDcov,2019-05-26-is-viral.csv,08T6PcG04UfYckjm1bDcov,2019-05-26,is,viral,155238,0,0.388,0.837,0.649,11,2.11e-06,0.122,-9.164,0,0.351,0.331,125.95,-11.884
10,Spirit in the Sky,KEiiNO,https://open.spotify.com/track/7B7O5jgFpWfc9orZw6FN4K,2019-05-26-is-viral.csv,7B7O5jgFpWfc9orZw6FN4K,2019-05-26,is,viral,185157,53,0.135,0.61,0.754,9,0,0.107,-6.469,0,0.0585,0.357,121.952,-13.217
11,Truth - Radio Edit,Chingiz,https://open.spotify.com/track/1pBieHBODFbJ6hjmnummIb,2019-05-26-is-viral.csv,1pBieHBODFbJ6hjmnummIb,2019-05-26,is,viral,209411,41,0.0465,0.626,0.625,8,1.44e-05,0.097,-6.845,0,0.0412,0.732,100.9,-34.159
12,Too Late For Love,John Lundvik,https://open.spotify.com/track/6Jf8Y84YSdqeJfEPDJFEZu,2019-05-26-is-viral.csv,6Jf8Y84YSdqeJfEPDJFEZu,2019-05-26,is,viral,178133,0,0.197,0.401,0.746,0,0,0.0657,-4.155,1,0.0734,0.417,104.252,-13.372
13,bad guy,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-05-26-is-viral.csv,2Fxmhks0bxGSBdJ92vM42m,2019-05-26,is,viral,194087,86,0.328,0.701,0.425,7,0.13,0.1,-10.965,1,0.375,0.562,135.128,-20.898
14,Replay,Tamta,https://open.spotify.com/track/2UOyQB26wSQzM0jiTcUg50,2019-05-26-is-viral.csv,2UOyQB26wSQzM0jiTcUg50,2019-05-26,is,viral,173812,47,0.0498,0.711,0.679,11,0,0.0566,-4.581,0,0.0701,0.504,101.96,-15.271
15,Storm,Victor Crone,https://open.spotify.com/track/5oFGpjPtk5R32LITfkkMLx,2019-05-26-is-viral.csv,5oFGpjPtk5R32LITfkkMLx,2019-05-26,is,viral,185625,47,0.0481,0.616,0.588,2,0,0.0772,-4.985,1,0.0324,0.287,127.945,-9.874
16,SCREAM,Sergey Lazarev,https://open.spotify.com/track/3YZXQCUFSP8YffSegMm8xd,2019-05-26-is-viral.csv,3YZXQCUFSP8YffSegMm8xd,2019-05-26,is,viral,178643,40,0.0947,0.329,0.521,10,0,0.0847,-6.509,1,0.0413,0.263,184.379,-22.195
17,Suge,DaBaby,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2019-05-26-is-viral.csv,2gwkD6igEhQbDQegRCcdoB,2019-05-26,is,viral,163320,77,0.0608,0.876,0.662,2,0,0.127,-6.482,0,0.426,0.844,75.445,-12.99
18,Better Love,Katerine Duska,https://open.spotify.com/track/0QvJ5pNWlnMiLIxr7M6t3N,2019-05-26-is-viral.csv,0QvJ5pNWlnMiLIxr7M6t3N,2019-05-26,is,viral,181360,37,0.00669,0.369,0.685,8,0,0.0923,-5.19,1,0.062,0.353,176.08,-20.321
19,Bigger Than Us - Eurovision 2019 - United Kingdom,Michael Rice,https://open.spotify.com/track/45VugoW5rHn10hloUhEPcV,2019-05-26-is-viral.csv,45VugoW5rHn10hloUhEPcV,2019-05-26,is,viral,178098,40,0.0146,0.519,0.545,0,0,0.0861,-8.124,1,0.0345,0.568,82.025,-23.616
20,La Venda,Miki Núñez,https://open.spotify.com/track/3fCyP5h59OZOgfqQbeO1lJ,2019-05-26-is-viral.csv,3fCyP5h59OZOgfqQbeO1lJ,2019-05-26,is,viral,183813,40,0.0364,0.598,0.737,10,0,0.332,-7.498,0,0.0408,0.676,147.991,-8.326
1,Bed (feat. Ariana Grande),Nicki Minaj,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS,2018-06-30-id-viral.csv,1ZEm9cJC05rawV2tptNfTS,2018-06-30,id,viral,189360,1,0.0551,0.589,0.714,7,0.00013,0.131,-6.308,1,0.258,0.42,118.611,-11.931
2,APESHIT,The Carters,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj,2018-06-30-id-viral.csv,0E6PsO3ymCfUh7pJQjBgkj,2018-06-30,id,viral,264853,61,0.0133,0.705,0.784,2,0,0.168,-6.477,1,0.271,0.377,160.035,-12.326
3,Girls Like You (feat. Cardi B),Maroon 5,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-06-30-id-viral.csv,7fa9MBXhVfQ8P8Df9OEbD8,2018-06-30,id,viral,235545,74,0.568,0.851,0.541,0,0,0.13,-6.825,1,0.0505,0.448,124.959,-15.525
4,New Light,John Mayer,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV,2018-06-30-id-viral.csv,3bH4HzoZZFq8UpZmI2AMgV,2018-06-30,id,viral,216014,75,0.325,0.828,0.689,7,0.0384,0.0808,-7.878,1,0.0326,0.853,123.931,-9.161
5,Dan (feat. Tuantigabela$),Pee Wee Gaskins,https://open.spotify.com/track/2yK8AHppPlBQCjbDk0WmUo,2018-06-30-id-viral.csv,2yK8AHppPlBQCjbDk0WmUo,2018-06-30,id,viral,215225,44,0.000405,0.467,0.899,11,1.46e-05,0.128,-1.161,1,0.044,0.79,154.935,-9.035
6,DDU-DU DDU-DU,BLACKPINK,https://open.spotify.com/track/7b8YOVV5quZcSKEijDgyWB,2018-06-30-id-viral.csv,7b8YOVV5quZcSKEijDgyWB,2018-06-30,id,viral,209355,56,0.0313,0.671,0.859,4,0,0.267,-3.922,0,0.0833,0.39,139.931,-12.366
7,Remember,KATIE,https://open.spotify.com/track/0GIsLh8ly8RuFc2pZshRPl,2018-06-30-id-viral.csv,0GIsLh8ly8RuFc2pZshRPl,2018-06-30,id,viral,186052,0,0.522,0.422,0.569,11,0,0.0822,-7.239,0,0.0561,0.433,113.316,-11.35
8,Forever Always,Peter CottonTale,https://open.spotify.com/track/4B2kIC5F0kSVfTD5crzgm9,2018-06-30-id-viral.csv,4B2kIC5F0kSVfTD5crzgm9,2018-06-30,id,viral,215160,48,0.852,0.362,0.443,3,0.000132,0.138,-6.351,1,0.0663,0.415,54.924,-34.807
9,Born To Be Yours,Kygo,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM,2018-06-30-id-viral.csv,0kHyKhJMukHEPfeh8s7rdM,2018-06-30,id,viral,193320,68,0.3,0.688,0.688,3,0,0.0982,-5.84,1,0.0357,0.451,114.011,-9.837
10,Lucid Dreams,Juice WRLD,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc,2018-06-30-id-viral.csv,0X8DcetL926BYiPJYstJTc,2018-06-30,id,viral,239835,1,0.349,0.511,0.566,6,0,0.34,-7.23,0,0.2,0.218,83.903,-13.959
11,Aisyah Jatuh Cinta Pada Jamilah,Aisyah Jamilah,https://open.spotify.com/track/5Ljy7LJ6EwcOhKv10gAfcZ,2018-06-30-id-viral.csv,5Ljy7LJ6EwcOhKv10gAfcZ,2018-06-30,id,viral,640208,0,0.114,0.766,0.937,0,0.000473,0.31,-2.001,1,0.0803,0.966,130.437,-3.0
12,Ya Maulana,Sabyan,https://open.spotify.com/track/1ZRaNj194Wixl7KKItIksg,2018-06-30-id-viral.csv,1ZRaNj194Wixl7KKItIksg,2018-06-30,id,viral,281000,0,0.791,0.61,0.387,0,0.000175,0.0937,-6.442,1,0.028,0.47,124.008,-13.882
13,Dengan Caraku,Arsy Widianto,https://open.spotify.com/track/6zZMfagNj5Nr8rSdJ9KLqq,2018-06-30-id-viral.csv,6zZMfagNj5Nr8rSdJ9KLqq,2018-06-30,id,viral,272631,59,0.918,0.647,0.318,9,0.000147,0.133,-9.888,1,0.0323,0.372,129.851,-20.029
14,Taste (feat. Offset),Tyga,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2018-06-30-id-viral.csv,5IaHrVsrferBYDm0bDyABy,2018-06-30,id,viral,232959,76,0.0236,0.884,0.559,0,0,0.101,-7.442,1,0.12,0.342,97.994,-9.097
15,Ocean (feat. Khalid),Martin Garrix,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,2018-06-30-id-viral.csv,3nc420PXjTdBV5TN0gCFkS,2018-06-30,id,viral,216419,69,0.584,0.506,0.693,0,9.58e-05,0.0891,-7.265,0,0.0412,0.221,139.912,-18.209
16,Enemies,Lauv,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF,2018-06-30-id-viral.csv,3JJYIoJ5FyY9E0DGjr7SXF,2018-06-30,id,viral,194754,60,0.175,0.696,0.693,3,0,0.122,-4.64,1,0.044,0.601,126.025,-19.726
17,Lagi Syantik,Siti Badriah,https://open.spotify.com/track/2whJ6VW0y0EGhp1XYElDCp,2018-06-30-id-viral.csv,2whJ6VW0y0EGhp1XYElDCp,2018-06-30,id,viral,229436,49,0.0686,0.913,0.533,4,2.83e-05,0.0947,-7.028,1,0.0425,0.59,102.024,-11.357
